cnr,courtCode,courtName,stateCode,stateName,caseType,filingDate,decisionDate,caseDurationDays,cohort,filingYear,decisionYear,hasJudgments,tier
BRDA010011502020,BRDA01,DJ Division,BR,Bihar,BA,2020-02-13,2020-02-27,14,2020_filed,2020,2020,True,district
BRDA010018812020,BRDA01,DJ Division,BR,Bihar,BA,2020-03-13,2020-03-23,10,2020_filed,2020,2020,True,district
BRDA010018792020,BRDA01,DJ Division,BR,Bihar,BA,2020-03-13,2020-07-24,133,2020_filed,2020,2020,True,district
BRDA010018802020,BRDA01,DJ Division,BR,Bihar,BA,2020-03-13,2020-03-23,10,2020_filed,2020,2020,True,district
BRMP010010582020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-03-23,2020-06-09,78,2020_filed,2020,2020,True,district
BRMP010010592020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-03-23,2020-06-23,92,2020_filed,2020,2020,True,district
BRMP010010602020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-03-23,2020-06-16,85,2020_filed,2020,2020,True,district
BRMP010010612020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-03-23,2020-04-28,36,2020_filed,2020,2020,True,district
BRMP010024182020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-09-17,2020-10-15,28,2020_filed,2020,2020,True,district
BRMP010024232020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-09-18,2020-10-05,17,2020_filed,2020,2020,True,district
BRMP010024192020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-09-17,2020-10-06,19,2020_filed,2020,2020,True,district
BRMP010024212020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-09-17,2020-10-21,34,2020_filed,2020,2020,True,district
BRMP010024252020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-09-18,2021-01-15,119,2020_filed,2020,2021,True,district
BRMP010024202020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-09-17,2020-10-07,20,2020_filed,2020,2020,True,district
BRMP010024272020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-09-18,2021-01-15,119,2020_filed,2020,2021,True,district
BRMP010024262020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-09-18,2020-12-10,83,2020_filed,2020,2020,True,district
BRMP010010622020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-03-23,2020-06-23,92,2020_filed,2020,2020,True,district
BRMP010024242020,BRMP01,D.J. Establishment,BR,Bihar,BA,2020-09-18,2020-10-06,18,2020_filed,2020,2020,True,district
BRAR010048302020,BRAR01,DJ DIVISION,BR,Bihar,BA,2020-12-05,2020-12-21,16,2020_filed,2020,2020,True,district
BRSW010031122020,BRSW01,DJ Division,BR,Bihar,BA,2020-07-02,2020-09-16,76,2020_filed,2020,2020,True,district
BRSW010031112020,BRSW01,DJ Division,BR,Bihar,BA,2020-07-02,2020-09-18,78,2020_filed,2020,2020,True,district
BRSW010031132020,BRSW01,DJ Division,BR,Bihar,BA,2020-07-02,2020-07-04,2,2020_filed,2020,2020,True,district
BRGO010004122020,BRGO01,DJ Division,BR,Bihar,BA,2020-01-14,2020-02-05,22,2020_filed,2020,2020,True,district
BRGO010004142020,BRGO01,DJ Division,BR,Bihar,BA,2020-01-14,2020-02-05,22,2020_filed,2020,2020,True,district
BRGO010006312020,BRGO01,DJ Division,BR,Bihar,BA,2020-01-20,2020-01-28,8,2020_filed,2020,2020,True,district
BRGO010004132020,BRGO01,DJ Division,BR,Bihar,BA,2020-01-14,2020-01-27,13,2020_filed,2020,2020,True,district
BRGO010004162020,BRGO01,DJ Division,BR,Bihar,BA,2020-01-14,2020-01-16,2,2020_filed,2020,2020,True,district
BRSW010031102020,BRSW01,DJ Division,BR,Bihar,BA,2020-07-02,2020-07-13,11,2020_filed,2020,2020,True,district
BRKI010000552020,BRKI01,DJ DIVISION,BR,Bihar,BA,2020-01-09,2020-02-12,34,2020_filed,2020,2020,True,district
BRNL010002532020,BRNL01,D.J. Division Nalanda,BR,Bihar,BA,2020-01-09,2020-01-21,12,2020_filed,2020,2020,True,district
BRJA010001502020,BRJA01,DJ Division,BR,Bihar,BA,2020-01-13,2020-01-31,18,2020_filed,2020,2020,True,district
BRJA010001482020,BRJA01,DJ Division,BR,Bihar,BA,2020-01-13,2020-02-27,45,2020_filed,2020,2020,True,district
BRSW010052862020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-11-05,24,2020_filed,2020,2020,True,district
BRSW010052922020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-10-20,8,2020_filed,2020,2020,True,district
BRSW010052932020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-11-02,21,2020_filed,2020,2020,True,district
BRSW010057992020,BRSW01,DJ Division,BR,Bihar,BA,2020-11-09,2021-01-04,56,2020_filed,2020,2021,True,district
BRSW010052912020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-10-15,3,2020_filed,2020,2020,True,district
BRSW010047042020,BRSW01,DJ Division,BR,Bihar,BA,2020-09-18,2020-09-21,3,2020_filed,2020,2020,True,district
BRSW010052872020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-10-19,7,2020_filed,2020,2020,True,district
BRSW010052812020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-12-10,59,2020_filed,2020,2020,True,district
BRSW010052882020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-11-12,31,2020_filed,2020,2020,True,district
BRSW010052832020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-11-27,46,2020_filed,2020,2020,True,district
BRSW010047062020,BRSW01,DJ Division,BR,Bihar,BA,2020-09-18,2021-06-16,271,2020_filed,2020,2021,True,district
BRSW010052822020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-12-10,59,2020_filed,2020,2020,True,district
BRSW010052802020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-11-28,47,2020_filed,2020,2020,True,district
BRSW010052842020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-11-25,44,2020_filed,2020,2020,True,district
BRSW010052902020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-11-04,23,2020_filed,2020,2020,True,district
BRSW010052892020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2020-11-06,25,2020_filed,2020,2020,True,district
BRSW010047052020,BRSW01,DJ Division,BR,Bihar,BA,2020-09-18,2021-01-18,122,2020_filed,2020,2021,True,district
BRSW010052852020,BRSW01,DJ Division,BR,Bihar,BA,2020-10-12,2021-01-07,87,2020_filed,2020,2021,True,district
BRSW010058122020,BRSW01,DJ Division,BR,Bihar,BA,2020-11-10,2020-11-26,16,2020_filed,2020,2020,True,district
BRSW010058132020,BRSW01,DJ Division,BR,Bihar,BA,2020-11-10,2020-11-23,13,2020_filed,2020,2020,True,district
BRSW010058092020,BRSW01,DJ Division,BR,Bihar,BA,2020-11-09,2021-01-05,57,2020_filed,2020,2021,True,district
BRST010059982020,BRST01,Session Division,BR,Bihar,BA,2020-11-11,2021-01-12,62,2020_filed,2020,2021,True,district
BRBJ010002212020,BRBJ01,District and Sessions Judge Div.,BR,Bihar,BA,2020-01-09,2020-01-17,8,2020_filed,2020,2020,True,district
BRSP010016362020,BRSP01,"DJ Division, Sheikhpura",BR,Bihar,BA,2020-10-31,2020-11-26,26,2020_filed,2020,2020,True,district
BRSP010016352020,BRSP01,"DJ Division, Sheikhpura",BR,Bihar,BA,2020-10-31,2020-11-06,6,2020_filed,2020,2020,True,district
BRDA010000202020,BRDA01,DJ Division,BR,Bihar,BA,2020-01-02,2020-02-13,42,2020_filed,2020,2020,True,district
BRDA010010492020,BRDA01,DJ Division,BR,Bihar,BA,2020-02-10,2020-02-13,3,2020_filed,2020,2020,True,district
BRST010046532020,BRST01,Session Division,BR,Bihar,BA,2020-09-14,2020-10-13,29,2020_filed,2020,2020,True,district
BRAR010038392020,BRAR01,DJ DIVISION,BR,Bihar,BA,2020-10-01,2020-11-25,55,2020_filed,2020,2020,True,district
BRST010046542020,BRST01,Session Division,BR,Bihar,BA,2020-09-14,2020-09-18,4,2020_filed,2020,2020,True,district
BRST010004402020,BRST01,Session Division,BR,Bihar,BA,2020-01-17,2020-03-05,48,2020_filed,2020,2020,True,district
BRST010004392020,BRST01,Session Division,BR,Bihar,BA,2020-01-17,2020-03-16,59,2020_filed,2020,2020,True,district
BRST010004412020,BRST01,Session Division,BR,Bihar,BA,2020-01-17,2020-03-12,55,2020_filed,2020,2020,True,district
BRST010023892020,BRST01,Session Division,BR,Bihar,BA,2020-05-13,2020-06-15,33,2020_filed,2020,2020,True,district
BRST010023902020,BRST01,Session Division,BR,Bihar,BA,2020-05-14,2020-06-24,41,2020_filed,2020,2020,True,district
BRST010023912020,BRST01,Session Division,BR,Bihar,BA,2020-05-14,2020-06-08,25,2020_filed,2020,2020,True,district
BRST010023932020,BRST01,Session Division,BR,Bihar,BA,2020-05-14,2020-06-25,42,2020_filed,2020,2020,True,district
BRST010023962020,BRST01,Session Division,BR,Bihar,BA,2020-05-14,2020-06-24,41,2020_filed,2020,2020,True,district
BRST010023972020,BRST01,Session Division,BR,Bihar,BA,2020-05-14,2020-06-12,29,2020_filed,2020,2020,True,district
BRST010023982020,BRST01,Session Division,BR,Bihar,BA,2020-05-15,2020-05-29,14,2020_filed,2020,2020,True,district
BRST010023942020,BRST01,Session Division,BR,Bihar,BA,2020-05-14,2020-06-22,39,2020_filed,2020,2020,True,district
BRST010023992020,BRST01,Session Division,BR,Bihar,BA,2020-05-15,2020-07-02,48,2020_filed,2020,2020,True,district
BRST010023922020,BRST01,Session Division,BR,Bihar,BA,2020-05-14,2020-06-08,25,2020_filed,2020,2020,True,district
BRST010023952020,BRST01,Session Division,BR,Bihar,BA,2020-05-14,2020-08-17,95,2020_filed,2020,2020,True,district
BRST010024002020,BRST01,Session Division,BR,Bihar,BA,2020-05-15,2020-07-06,52,2020_filed,2020,2020,True,district
BRPU010004192020,BRPU01,"PDJ DIVISION, PURNEA",BR,Bihar,BA,2020-01-20,2020-02-25,36,2020_filed,2020,2020,True,district
KAHC010698792024,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2024-11-30,2024-12-16,16,2024_disposed,2024,2024,True,hc
KAHC010728542024,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2024-12-12,2024-12-18,6,2024_disposed,2024,2024,True,hc
KAHC010728552024,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2024-12-12,2024-12-20,8,2024_disposed,2024,2024,True,hc
KAHC010728612024,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2024-12-12,2024-12-19,7,2024_disposed,2024,2024,True,hc
HCBM010424322018,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,WP_C,2018-09-14,2024-12-16,2285,2024_disposed,2018,2024,True,hc
KAHC010532512023,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2023-10-05,2024-01-09,96,2024_disposed,2023,2024,True,hc
KAHC010353612020,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2020-11-18,2024-11-06,1449,2020_filed,2020,2024,True,hc
KAHC010353612020,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2020-11-18,2024-11-06,1449,2024_disposed,2020,2024,True,hc
KAHC010044152022,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2022-01-25,2024-11-23,1033,2024_disposed,2022,2024,True,hc
KAHC010052582024,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2024-01-24,2024-02-21,28,2024_disposed,2024,2024,True,hc
KAHC010057322021,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2021-02-05,2024-04-22,1172,2024_disposed,2021,2024,True,hc
KAHC010518582024,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2024-09-03,2024-09-11,8,2024_disposed,2024,2024,True,hc
KAHC010709882024,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2024-12-05,2024-12-16,11,2024_disposed,2024,2024,True,hc
KAHC010686912023,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2023-12-20,2024-01-08,19,2024_disposed,2023,2024,True,hc
KAHC010340392022,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2022-07-26,2024-09-04,771,2024_disposed,2022,2024,True,hc
KAHC010347122023,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2023-07-07,2024-07-01,360,2024_disposed,2023,2024,True,hc
KAHC010347122020,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2020-11-12,2024-07-23,1349,2020_filed,2020,2024,True,hc
KAHC010347122020,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2020-11-12,2024-07-23,1349,2024_disposed,2020,2024,True,hc
KAHC010369912022,KAHC01,High Court of Karnataka (Bangalore),KA,Karnataka,WP_C,2022-08-12,2024-08-07,726,2024_disposed,2022,2024,True,hc
HCBM010236752023,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,WP_C,2023-05-18,2024-07-01,410,2024_disposed,2023,2024,True,hc
HCBM010238212018,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,WP_C,2018-05-28,2024-08-08,2264,2024_disposed,2018,2024,True,hc
HCBM010245352021,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,WP_C,2021-07-16,2024-08-14,1125,2024_disposed,2021,2024,True,hc
DLHC010035612023,DLHC01,"High Court, Delhi",DL,Delhi,CS,2023-02-02,2024-01-12,344,2024_disposed,2023,2024,True,hc
HCBM010249112024,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,WP_C,2024-05-08,2024-05-14,6,2024_disposed,2024,2024,True,hc
HCBM010249122007,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,WP_C,2007-08-08,2024-06-14,6155,2024_disposed,2007,2024,True,hc
HCBM010245362023,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,WP_C,2023-06-05,2024-10-24,507,2024_disposed,2023,2024,True,hc
HCBM010249122003,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,WP_C,2003-02-21,2024-08-20,7851,2024_disposed,2003,2024,True,hc
HCBM010203172023,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,WP_C,2023-04-25,2024-07-30,462,2024_disposed,2023,2024,True,hc
DLHC010160502020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-03-07,2020-03-16,9,2020_filed,2020,2020,False,hc
DLHC010165802020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-04-27,2020-07-23,87,2020_filed,2020,2020,True,hc
DLHC010169302020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-05-16,2020-05-21,5,2020_filed,2020,2020,True,hc
DLHC010283982020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-10-13,2021-01-21,100,2020_filed,2020,2021,False,hc
DLHC010381722021,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-11-11,2020-11-12,1,2020_filed,2020,2020,True,hc
DLHC010071562020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-12-20,2021-03-15,85,2020_filed,2020,2021,False,hc
DLHC010160252020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-03-13,2022-07-25,864,2020_filed,2020,2022,False,hc
DLHC010160272020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-03-13,2021-08-10,515,2020_filed,2020,2021,True,hc
DLHC010163892020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-04-13,2020-04-15,2,2020_filed,2020,2020,True,hc
DLHC010163922020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-04-13,2022-05-04,751,2020_filed,2020,2022,False,hc
DLHC010160262020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-03-13,2022-07-25,864,2020_filed,2020,2022,False,hc
DLHC010284002020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-10-14,2020-12-11,58,2020_filed,2020,2020,False,hc
DLHC010284022020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-10-12,2020-11-12,31,2020_filed,2020,2020,False,hc
DLHC010286642020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-10-17,2022-02-14,485,2020_filed,2020,2022,False,hc
DLHC010286652020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-10-19,2020-10-20,1,2020_filed,2020,2020,False,hc
DLHC010286662020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-10-18,2021-02-17,122,2020_filed,2020,2021,False,hc
DLHC010318082022,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-12-15,2021-02-24,71,2020_filed,2020,2021,True,hc
DLHC010037312020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-01-13,2020-01-24,11,2020_filed,2020,2020,True,hc
DLHC010031362020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-03-17,2022-09-06,903,2020_filed,2020,2022,False,hc
DLHC010037332020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-01-14,2020-01-17,3,2020_filed,2020,2020,True,hc
DLHC010342412020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-12-14,2021-03-15,91,2020_filed,2020,2021,False,hc
DLHC010079552020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-01-06,2020-01-07,1,2020_filed,2020,2020,True,hc
DLHC010086272020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-01-10,2023-02-06,1123,2020_filed,2020,2023,False,hc
DLHC010180812020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-06-15,2020-06-17,2,2020_filed,2020,2020,True,hc
DLHC010186172020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-06-25,2021-12-02,525,2020_filed,2020,2021,False,hc
DLHC010195092020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-07-08,2020-09-07,61,2020_filed,2020,2020,True,hc
DLHC010326232020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-11-29,2021-03-15,106,2020_filed,2020,2021,False,hc
DLHC010326242020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-11-29,2021-03-15,106,2020_filed,2020,2021,False,hc
DLHC010326252020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-11-29,2021-03-15,106,2020_filed,2020,2021,False,hc
DLHC010339692020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-12-04,2023-10-06,1036,2020_filed,2020,2023,True,hc
DLHC010339752020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-12-10,2020-12-14,4,2020_filed,2020,2020,True,hc
DLHC010326262020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-11-29,2021-03-15,106,2020_filed,2020,2021,False,hc
DLHC010326272020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-11-29,2021-03-15,106,2020_filed,2020,2021,False,hc
DLHC010199522020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-07-15,2021-02-10,210,2020_filed,2020,2021,True,hc
DLHC010199542020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-07-16,2021-03-16,243,2020_filed,2020,2021,False,hc
DLHC010199532020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-07-15,2022-09-12,789,2020_filed,2020,2022,False,hc
DLHC010212402020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-07-28,2020-08-07,10,2020_filed,2020,2020,True,hc
DLHC010214172020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-08-05,2022-03-10,582,2020_filed,2020,2022,False,hc
DLHC010214182020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-08-04,2020-10-21,78,2020_filed,2020,2020,False,hc
DLHC010212432020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-07-30,2020-09-25,57,2020_filed,2020,2020,False,hc
DLHC010339772020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-12-10,2020-12-14,4,2020_filed,2020,2020,False,hc
DLHC010346802020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-12-16,2021-08-04,231,2020_filed,2020,2021,False,hc
DLHC010357442020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-12-18,2022-11-02,684,2020_filed,2020,2022,False,hc
DLHC010329612020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-01-10,2022-03-10,790,2020_filed,2020,2022,False,hc
DLHC010093262020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-01-20,2020-01-21,1,2020_filed,2020,2020,True,hc
DLHC010180422020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-06-15,2020-06-16,1,2020_filed,2020,2020,True,hc
DLHC010189032020,DLHC01,"High Court, Delhi",DL,Delhi,WP_C,2020-07-01,2020-07-08,7,2020_filed,2020,2020,True,hc
HCBM010236742020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-11-26,2022-06-08,559,2020_filed,2020,2022,True,hc
HCBM010238722020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-11-27,2022-12-08,741,2020_filed,2020,2022,True,hc
HCBM010019052020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-01-16,2021-07-31,562,2020_filed,2020,2021,True,hc
HCBM010215292020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-11-07,2021-12-15,403,2020_filed,2020,2021,True,hc
HCBM010037282020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-01-30,2020-09-30,244,2020_filed,2020,2020,True,hc
HCBM010038282020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-01-31,2021-07-31,547,2020_filed,2020,2021,True,hc
HCBM010004662020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-01-04,2021-07-22,565,2020_filed,2020,2021,True,hc
HCBM010011012020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-01-09,2020-08-03,207,2020_filed,2020,2020,False,hc
HCBM010098692020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-04-08,2021-03-17,343,2020_filed,2020,2021,True,hc
HCBM010016122020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-01-14,2021-02-23,406,2020_filed,2020,2021,True,hc
HCBM010072762020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-02-28,2020-07-27,150,2020_filed,2020,2020,True,hc
HCBM010082142020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-03-06,2021-08-05,517,2020_filed,2020,2021,True,hc
HCBM010062222020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-02-20,2021-03-24,398,2020_filed,2020,2021,True,hc
HCBM010062242020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-02-20,2020-09-30,223,2020_filed,2020,2020,True,hc
HCBM010095902020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-03-19,2022-11-11,967,2020_filed,2020,2022,True,hc
HCBM010045532020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-02-05,2021-07-31,542,2020_filed,2020,2021,True,hc
HCBM010037542020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-01-30,2021-01-22,358,2020_filed,2020,2021,False,hc
HCBM010038992020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-01-22,2021-11-24,672,2020_filed,2020,2021,True,hc
HCBM010249822020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-12-04,2021-03-22,108,2020_filed,2020,2021,True,hc
HCBM010016152020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-01-14,2021-04-08,450,2020_filed,2020,2021,True,hc
HCBM010004282020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-01-03,2021-07-17,561,2020_filed,2020,2021,True,hc
HCBM010004292020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-01-04,2021-07-17,560,2020_filed,2020,2021,True,hc
HCBM010071592020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-02-27,2021-06-21,480,2020_filed,2020,2021,True,hc
HCBM010058462020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-02-17,2021-10-30,621,2020_filed,2020,2021,True,hc
HCBM010176392020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-09-25,2021-03-25,181,2020_filed,2020,2021,True,hc
HCBM010291072020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-12-23,2023-02-03,772,2020_filed,2020,2023,True,hc
HCBM010291062020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-12-23,2021-03-05,72,2020_filed,2020,2021,True,hc
HCBM010291082020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-12-23,2021-07-05,194,2020_filed,2020,2021,True,hc
HCBM010077712020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-03-03,2022-07-11,860,2020_filed,2020,2022,True,hc
HCBM010089542020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-03-12,2022-07-04,844,2020_filed,2020,2022,True,hc
HCBM010055862020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-02-14,2020-09-16,215,2020_filed,2020,2020,False,hc
HCBM010060662020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-02-18,2020-10-28,253,2020_filed,2020,2020,True,hc
HCBM010054722020,HCBM01,"Bombay HC (Principal, Appellate)",MH,Maharashtra,BA,2020-02-13,2021-07-31,534,2020_filed,2020,2021,True,hc
